Country_Name,Year,Gini_Index_(Official),Palma_Ratio,20/20_Income_Gap_Ratio,Income_Share:_Bottom_40%,Income_Share:_Poorest_20%,Income_Share:_Second_Quintile,Income_Share:_Middle_Quintile,Income_Share:_Fourth_Quintile,Income_Share:_Richest_20%,Income_Classification,World_Bank_Region,Total_Population,Inequality_Index_(UNDP),Gini_Index_(World Bank),Local_Currency,World_Bank_Lending_Group,Last_Census_Year,Inequality_Category
Sweden,1969,50.6,2.05,9.12,18.4,6.53,11.16,15.48,21.77,45.11,High income,Europe and Central Asia,8003185,8.59,37.53,Swedish krona,IBRD,2011,Low Inequality
Sweden,1971,48.5,2.05,9.12,16.2,6.53,11.16,15.48,21.77,45.11,High income,Europe and Central Asia,8095793,8.59,37.53,Swedish krona,IBRD,2011,Low Inequality
Sweden,1973,46.8,2.05,9.12,19.7,6.53,11.16,15.48,21.77,45.11,High income,Europe and Central Asia,8151598,8.59,37.53,Swedish krona,IBRD,2011,Low Inequality
Sweden,1974,46.1,2.05,9.12,19.7,6.53,11.16,15.48,21.77,45.11,High income,Europe and Central Asia,8173968,8.59,37.53,Swedish krona,IBRD,2011,Low Inequality
Sweden,1976,20.9,2.05,9.12,19.7,6.53,11.16,15.48,21.77,45.11,High income,Europe and Central Asia,8223249,8.59,37.53,Swedish krona,IBRD,2011,Low Inequality
Sweden,1977,20.4,2.05,9.12,19.7,6.53,11.16,15.48,21.77,45.11,High income,Europe and Central Asia,8250695,8.59,37.53,Swedish krona,IBRD,2011,Low Inequality
Sweden,1978,20,2.05,9.12,19.7,6.53,11.16,15.48,21.77,45.11,High income,Europe and Central Asia,8277414,8.59,37.53,Swedish krona,IBRD,2011,Low Inequality
Sweden,1980,19.4,2.05,9.12,24.6,6.53,11.16,15.48,21.77,45.11,High income,Europe and Central Asia,8316338,8.59,37.53,Swedish krona,IBRD,2011,Low Inequality
Sweden,1982,19.4,2.05,9.12,25.08,6.53,11.16,15.48,21.77,45.11,High income,Europe and Central Asia,8329425,8.59,37.53,Swedish krona,IBRD,2011,Low Inequality
Sweden,1983,19.8,2.05,9.12,25.08,6.53,11.16,15.48,21.77,45.11,High income,Europe and Central Asia,8332443,8.59,37.53,Swedish krona,IBRD,2011,Low Inequality
Sweden,1984,20.4,2.05,9.12,25.08,6.53,11.16,15.48,21.77,45.11,High income,Europe and Central Asia,8340440,8.59,37.53,Swedish krona,IBRD,2011,Low Inequality
Sweden,1985,20.5,2.05,9.12,25.08,6.53,11.16,15.48,21.77,45.11,High income,Europe and Central Asia,8357652,8.59,37.53,Swedish krona,IBRD,2011,Low Inequality
Sweden,1986,21.4,2.05,9.12,25.08,6.53,11.16,15.48,21.77,45.11,High income,Europe and Central Asia,8384989,8.59,37.53,Swedish krona,IBRD,2011,Low Inequality
Sweden,1988,20.4,2.05,9.12,25.16,6.53,11.16,15.48,21.77,45.11,High income,Europe and Central Asia,8464787,8.59,37.53,Swedish krona,IBRD,2011,Low Inequality
Sweden,1989,24.4,2.05,9.12,25.16,6.53,11.16,15.48,21.77,45.11,High income,Europe and Central Asia,8514206,8.59,37.53,Swedish krona,IBRD,2011,Low Inequality
Sweden,1990,24.6,2.05,9.12,25.16,6.53,11.16,15.48,21.77,45.11,High income,Europe and Central Asia,8567384,8.59,37.53,Swedish krona,IBRD,2011,Low Inequality
Sweden,1993,25.7,2.05,9.12,24.13,6.53,11.16,15.48,21.77,45.11,High income,Europe and Central Asia,8746776,8.59,37.53,Swedish krona,IBRD,2011,Low Inequality
Sweden,1994,28.8,2.05,9.12,24.13,6.53,11.16,15.48,21.77,45.11,High income,Europe and Central Asia,8798234,8.59,37.53,Swedish krona,IBRD,2011,Low Inequality
Sweden,1997,21,2.05,9.12,25.3,6.53,11.16,15.48,21.77,45.11,High income,Europe and Central Asia,8868857,8.59,37.53,Swedish krona,IBRD,2011,Low Inequality
Sweden,1998,24.2,2.05,9.12,25.3,6.53,11.16,15.48,21.77,45.11,High income,Europe and Central Asia,8870848,8.59,37.53,Swedish krona,IBRD,2011,Low Inequality
Sweden,1999,22,2.05,9.12,25.3,6.53,11.16,15.48,21.77,45.11,High income,Europe and Central Asia,8873105,8.59,37.53,Swedish krona,IBRD,2011,Low Inequality
Bangladesh,1959,37.1,2.05,9.12,20,6.53,11.16,15.48,21.77,45.11,Lower middle income,South Asia,46847445,17.31,37.53,Bangladeshi taka,IDA,2011,Low Inequality
Bangladesh,1960,41.8,2.05,9.12,20,6.53,11.16,15.48,21.77,45.11,Lower middle income,South Asia,48199747,17.31,37.53,Bangladeshi taka,IDA,2011,Low Inequality
Bangladesh,1961,45,2.05,9.12,20,6.53,11.16,15.48,21.77,45.11,Lower middle income,South Asia,49592802,17.31,37.53,Bangladeshi taka,IDA,2011,Low Inequality
Bangladesh,1965,44.9,2.05,9.12,17.9,6.53,11.16,15.48,21.77,45.11,Lower middle income,South Asia,55834038,17.31,37.53,Bangladeshi taka,IDA,2011,Low Inequality
Bangladesh,1969,42.4,2.05,9.12,19.6,6.53,11.16,15.48,21.77,45.11,Lower middle income,South Asia,63417394,17.31,37.53,Bangladeshi taka,IDA,2011,Low Inequality
Bangladesh,1977,36.6,2.05,9.12,22.4,6.53,11.16,15.48,21.77,45.11,Lower middle income,South Asia,74925896,17.31,37.53,Bangladeshi taka,IDA,2011,Low Inequality
Bahrain,2015,59.6,2.05,9.12,17,6.53,11.16,15.48,21.77,45.11,High income,Middle East and North Africa,1371853,21.62,37.53,Bulgarian lev,IBRD,2011,Medium Inequality
"Bahamas, The",1973,45.3,2.05,9.12,12.3,6.53,11.16,15.48,21.77,45.11,High income,Latin America and the Caribbean,181488,21.62,37.53,Bulgarian lev,IBRD,2011,Medium Inequality
"Bahamas, The",1975,54.1,2.05,9.12,12.3,6.53,11.16,15.48,21.77,45.11,High income,Latin America and the Caribbean,188882,21.62,37.53,Bulgarian lev,IBRD,2011,Medium Inequality
"Bahamas, The",1977,50.3,2.05,9.12,12.3,6.53,11.16,15.48,21.77,45.11,High income,Latin America and the Caribbean,197111,21.62,37.53,Bulgarian lev,IBRD,2011,Medium Inequality
"Bahamas, The",2004,43,2.05,9.12,16.6,6.53,11.16,15.48,21.77,45.11,High income,Latin America and the Caribbean,322526,21.62,37.53,Bulgarian lev,IBRD,2011,Medium Inequality
Botswana,1975,52,2.05,9.12,7.6,6.53,11.16,15.48,21.77,45.11,Upper middle income,Sub-Saharan Africa,825840,19.96,37.53,Botswana pula,IBRD,2011,Low Inequality
Costa Rica,1979,45,2.05,9.12,11,6.53,11.16,15.48,21.77,45.11,Upper middle income,Latin America and the Caribbean,2326704,56.01,37.53,Costa Rican colon,IBRD,2011,Very High Inequality
Costa Rica,1982,42,2.05,9.12,11.68,6.53,11.16,15.48,21.77,45.11,Upper middle income,Latin America and the Caribbean,2521168,56.01,37.53,Costa Rican colon,IBRD,2011,Very High Inequality
Cuba,1986,24,2.05,9.12,20.2,6.53,11.16,15.48,21.77,45.11,Upper middle income,Latin America and the Caribbean,10168087,33.47,37.53,Costa Rican colon,IBRD,2011,High Inequality
Cuba,2000,38,2.05,9.12,20.2,6.53,11.16,15.48,21.77,45.11,Upper middle income,Latin America and the Caribbean,11150736,33.47,37.53,Costa Rican colon,IBRD,2011,High Inequality
Grenada,1998,45,2.05,9.12,20.2,6.53,11.16,15.48,21.77,45.11,Upper middle income,Latin America and the Caribbean,102023,17.45,37.53,Euro,IBRD,2011,Low Inequality
India,1952,37.3,2.05,9.12,18.8,6.53,11.16,15.48,21.77,45.11,Lower middle income,South Asia,388538620,20.12,37.53,Indian rupee,IBRD,2011,Medium Inequality
India,1955,35.5,2.05,9.12,18.2,6.53,11.16,15.48,21.77,45.11,Lower middle income,South Asia,409269055,20.12,37.53,Indian rupee,IBRD,2011,Medium Inequality
India,1995,28.4,2.05,9.12,21.57,6.53,11.16,15.48,21.77,45.11,Lower middle income,South Asia,960482795,20.12,37.53,Indian rupee,IBRD,2011,Medium Inequality
India,1997,30.6,2.05,9.12,21.57,6.53,11.16,15.48,21.77,45.11,Lower middle income,South Asia,997405318,20.12,37.53,Indian rupee,IBRD,2011,Medium Inequality
Jamaica,1968,62.8,2.05,9.12,8.2,6.53,11.16,15.48,21.77,45.11,Upper middle income,Latin America and the Caribbean,1825633,21.18,37.53,Jamaican dollar,IBRD,2011,Medium Inequality
Jamaica,1973,65.1,2.05,9.12,8.2,6.53,11.16,15.48,21.77,45.11,Upper middle income,Latin America and the Caribbean,1966700,21.18,37.53,Jamaican dollar,IBRD,2011,Medium Inequality
Jamaica,1980,65.5,2.05,9.12,13.1,6.53,11.16,15.48,21.77,45.11,Upper middle income,Latin America and the Caribbean,2163045,21.18,37.53,Jamaican dollar,IBRD,2011,Medium Inequality
Jamaica,2016,34.66,2.05,9.12,17.62,6.53,11.16,15.48,21.77,45.11,Upper middle income,Latin America and the Caribbean,2906242,31.97,37.53,Jamaican dollar,IBRD,2011,High Inequality
Jamaica,2017,37.48,2.05,9.12,17.62,6.53,11.16,15.48,21.77,45.11,Upper middle income,Latin America and the Caribbean,2920848,31.97,37.53,Jamaican dollar,IBRD,2011,High Inequality
New Zealand,1958,35.7,2.05,9.12,16.2,6.53,11.16,15.48,21.77,45.11,High income,East Asia and the Pacific,2276133,15.13,37.53,Nepalese rupee,IDA,2011,Low Inequality
New Zealand,1985,27.1,2.05,9.12,18.31,6.53,11.16,15.48,21.77,45.11,High income,East Asia and the Pacific,3268236,15.13,37.53,Nepalese rupee,IDA,2011,Low Inequality
New Zealand,1991,33.4,2.05,9.12,21.3,6.53,11.16,15.48,21.77,45.11,High income,East Asia and the Pacific,3446170,15.13,37.53,Nepalese rupee,IDA,2011,Low Inequality
New Zealand,1995,33.5,2.05,9.12,19.9,6.53,11.16,15.48,21.77,45.11,High income,East Asia and the Pacific,3674936,15.13,37.53,Nepalese rupee,IDA,2011,Low Inequality
New Zealand,2000,33.9,2.05,9.12,19.7,6.53,11.16,15.48,21.77,45.11,High income,East Asia and the Pacific,3858999,15.13,37.53,Nepalese rupee,IDA,2011,Low Inequality
New Zealand,2003,33.5,2.05,9.12,19.3,6.53,11.16,15.48,21.77,45.11,High income,East Asia and the Pacific,4022069,15.13,37.53,Nepalese rupee,IDA,2011,Low Inequality
Uruguay,1983,40.4,2.05,9.12,16.19,6.53,11.16,15.48,21.77,45.11,High income,Latin America and the Caribbean,2973463,8.52,37.53,Uruguayan peso,IBRD,2011,Low Inequality
Venezuela,1993,37.5,2.05,9.12,15.8,6.53,11.16,15.48,21.77,45.11,Upper middle income,Latin America and the Caribbean,21263443,26.02,37.53,Venezuelan bolivar fuerte,IBRD,2011,Medium Inequality
South Africa,1960,54,2.05,9.12,15.93,6.53,11.16,15.48,21.77,45.11,Upper middle income,Sub-Saharan Africa,17456855,21.8,37.53,South African rand,IBRD,2011,Medium Inequality
South Africa,1970,51,2.05,9.12,6.1,6.53,11.16,15.48,21.77,45.11,Upper middle income,Sub-Saharan Africa,22839451,21.8,37.53,South African rand,IBRD,2011,Medium Inequality
South Africa,1975,68,2.05,9.12,6.1,6.53,11.16,15.48,21.77,45.11,Upper middle income,Sub-Saharan Africa,26212405,21.8,37.53,South African rand,IBRD,2011,Medium Inequality
South Africa,1980,49,2.05,9.12,6.1,6.53,11.16,15.48,21.77,45.11,Upper middle income,Sub-Saharan Africa,29760471,21.8,37.53,South African rand,IBRD,2011,Medium Inequality
South Africa,1985,47,2.05,9.12,6.1,6.53,11.16,15.48,21.77,45.11,Upper middle income,Sub-Saharan Africa,33730148,21.8,37.53,South African rand,IBRD,2011,Medium Inequality
South Africa,1987,45,2.05,9.12,6.1,6.53,11.16,15.48,21.77,45.11,Upper middle income,Sub-Saharan Africa,35230249,21.8,37.53,South African rand,IBRD,2011,Medium Inequality
South Africa,1990,63,2.05,9.12,6.1,6.53,11.16,15.48,21.77,45.11,Upper middle income,Sub-Saharan Africa,37560525,21.8,37.53,South African rand,IBRD,2011,Medium Inequality
South Africa,1991,68,2.05,9.12,6.1,6.53,11.16,15.48,21.77,45.11,Upper middle income,Sub-Saharan Africa,38437855,21.8,37.53,South African rand,IBRD,2011,Medium Inequality
South Africa,1995,59,2.05,9.12,8.2,6.53,11.16,15.48,21.77,45.11,Upper middle income,Sub-Saharan Africa,42088165,21.8,37.53,South African rand,IBRD,2011,Medium Inequality
Andorra,2001,26.46,2.05,9.12,22.02,6.53,11.16,15.48,21.77,45.11,High income,Europe and Central Asia,67341,12.24,37.53,Albanian lek,IBRD,2020,Low Inequality
Andorra,2002,26.76,2.05,9.12,22.02,6.53,11.16,15.48,21.77,45.11,High income,Europe and Central Asia,70049,12.24,37.53,Albanian lek,IBRD,2020,Low Inequality
United Arab Emirates,2008,38.3,2.05,9.12,23.1,6.53,11.16,15.48,21.77,45.11,High income,Middle East and North Africa,7089486,12.24,37.53,Albanian lek,IBRD,2020,Low Inequality
Armenia,1986,26.9,2.05,9.12,16.8,6.53,11.16,15.48,21.77,45.11,Upper middle income,Europe and Central Asia,3392256,26.41,37.53,Armenian dram,IBRD,2020,Medium Inequality
Armenia,1988,28,2.05,9.12,16.8,6.53,11.16,15.48,21.77,45.11,Upper middle income,Europe and Central Asia,3504651,26.41,37.53,Armenian dram,IBRD,2020,Medium Inequality
Armenia,1989,25.9,2.05,9.12,16.8,6.53,11.16,15.48,21.77,45.11,Upper middle income,Europe and Central Asia,3536469,26.41,37.53,Armenian dram,IBRD,2020,Medium Inequality
Armenia,1990,26.9,2.05,9.12,16.8,6.53,11.16,15.48,21.77,45.11,Upper middle income,Europe and Central Asia,3538165,26.41,37.53,Armenian dram,IBRD,2020,Medium Inequality
Armenia,1991,29.6,2.05,9.12,16.8,6.53,11.16,15.48,21.77,45.11,Upper middle income,Europe and Central Asia,3505251,26.41,37.53,Armenian dram,IBRD,2020,Medium Inequality
Armenia,1992,35.5,2.05,9.12,16.8,6.53,11.16,15.48,21.77,45.11,Upper middle income,Europe and Central Asia,3442810,26.41,37.53,Armenian dram,IBRD,2020,Medium Inequality
Armenia,1993,36.6,2.05,9.12,16.8,6.53,11.16,15.48,21.77,45.11,Upper middle income,Europe and Central Asia,3363098,26.41,37.53,Armenian dram,IBRD,2020,Medium Inequality
Armenia,1994,32.1,2.05,9.12,16.8,6.53,11.16,15.48,21.77,45.11,Upper middle income,Europe and Central Asia,3283660,26.41,37.53,Armenian dram,IBRD,2020,Medium Inequality
Armenia,1995,38.1,2.05,9.12,16.8,6.53,11.16,15.48,21.77,45.11,Upper middle income,Europe and Central Asia,3217342,26.41,37.53,Armenian dram,IBRD,2020,Medium Inequality
Armenia,2000,48.6,2.05,9.12,19.15,6.53,11.16,15.48,21.77,45.11,Upper middle income,Europe and Central Asia,3069588,26.41,37.53,Armenian dram,IBRD,2020,Medium Inequality
Brazil,1980,56,2.05,9.12,8.05,6.53,11.16,15.48,21.77,45.11,Upper middle income,Latin America and the Caribbean,121159761,29.13,37.53,Brazilian real,IBRD,2020,Medium Inequality
Barbados,1951,41.8,2.05,9.12,10.6,6.53,11.16,15.48,21.77,45.11,High income,Latin America and the Caribbean,215703,41.64,37.53,Brazilian real,IBRD,2020,Very High Inequality
Barbados,1953,41.7,2.05,9.12,12.9,6.53,11.16,15.48,21.77,45.11,High income,Latin America and the Caribbean,222809,41.64,37.53,Brazilian real,IBRD,2020,Very High Inequality
Barbados,1954,53.5,2.05,9.12,12.9,6.53,11.16,15.48,21.77,45.11,High income,Latin America and the Caribbean,225260,41.64,37.53,Brazilian real,IBRD,2020,Very High Inequality
Barbados,1955,40.5,2.05,9.12,12.9,6.53,11.16,15.48,21.77,45.11,High income,Latin America and the Caribbean,227073,41.64,37.53,Brazilian real,IBRD,2020,Very High Inequality
Barbados,1957,41.1,2.05,9.12,12.9,6.53,11.16,15.48,21.77,45.11,High income,Latin America and the Caribbean,229212,41.64,37.53,Brazilian real,IBRD,2020,Very High Inequality
Barbados,1958,39.8,2.05,9.12,12.9,6.53,11.16,15.48,21.77,45.11,High income,Latin America and the Caribbean,229830,41.64,37.53,Brazilian real,IBRD,2020,Very High Inequality
Barbados,1959,41.9,2.05,9.12,12.9,6.53,11.16,15.48,21.77,45.11,High income,Latin America and the Caribbean,230349,41.64,37.53,Brazilian real,IBRD,2020,Very High Inequality
Barbados,1960,40,2.05,9.12,12.9,6.53,11.16,15.48,21.77,45.11,High income,Latin America and the Caribbean,230939,41.64,37.53,Brazilian real,IBRD,2020,Very High Inequality
Barbados,1962,39.1,2.05,9.12,12.9,6.53,11.16,15.48,21.77,45.11,High income,Latin America and the Caribbean,232586,41.64,37.53,Brazilian real,IBRD,2020,Very High Inequality
Barbados,1971,37.6,2.05,9.12,14.7,6.53,11.16,15.48,21.77,45.11,High income,Latin America and the Caribbean,240035,41.64,37.53,Brazilian real,IBRD,2020,Very High Inequality
Barbados,1972,34.5,2.05,9.12,14.7,6.53,11.16,15.48,21.77,45.11,High income,Latin America and the Caribbean,241441,41.64,37.53,Brazilian real,IBRD,2020,Very High Inequality
Barbados,1973,32.8,2.05,9.12,14.7,6.53,11.16,15.48,21.77,45.11,High income,Latin America and the Caribbean,242976,41.64,37.53,Brazilian real,IBRD,2020,Very High Inequality
Barbados,1976,31,2.05,9.12,14.7,6.53,11.16,15.48,21.77,45.11,High income,Latin America and the Caribbean,247444,41.64,37.53,Brazilian real,IBRD,2020,Very High Inequality
Barbados,1979,35.1,2.05,9.12,11.5,6.53,11.16,15.48,21.77,45.11,High income,Latin America and the Caribbean,251177,41.64,37.53,Brazilian real,IBRD,2020,Very High Inequality
Barbados,1980,30.9,2.05,9.12,11.5,6.53,11.16,15.48,21.77,45.11,High income,Latin America and the Caribbean,252194,41.64,37.53,Brazilian real,IBRD,2020,Very High Inequality
Barbados,1981,28.9,2.05,9.12,11.5,6.53,11.16,15.48,21.77,45.11,High income,Latin America and the Caribbean,253080,41.64,37.53,Brazilian real,IBRD,2020,Very High Inequality
Barbados,2017,32,2.05,9.12,13,6.53,11.16,15.48,21.77,45.11,High income,Latin America and the Caribbean,286229,33.59,37.53,Brazilian real,IBRD,2020,High Inequality
Switzerland,1991,33.8,2.05,9.12,19.1,6.53,11.16,15.48,21.77,45.11,High income,Europe and Central Asia,6741069,17.08,37.53,Swiss franc,IDA,2020,Low Inequality
Switzerland,1998,31.9,2.05,9.12,18.51,6.53,11.16,15.48,21.77,45.11,High income,Europe and Central Asia,7115127,17.08,37.53,Swiss franc,IDA,2020,Low Inequality
Switzerland,2001,29.5,2.05,9.12,19.82,6.53,11.16,15.48,21.77,45.11,High income,Europe and Central Asia,7202685,17.08,37.53,Swiss franc,IDA,2020,Low Inequality
China,1966,30.7,2.05,9.12,20.3,6.53,11.16,15.48,21.77,45.11,Upper middle income,East Asia and the Pacific,740745642,28.27,37.53,Chinese yuan,IBRD,2020,Medium Inequality
China,1974,27.3,2.05,9.12,21.8,6.53,11.16,15.48,21.77,45.11,Upper middle income,East Asia and the Pacific,903613538,28.27,37.53,Chinese yuan,IBRD,2020,Medium Inequality
China,1977,18.6,2.05,9.12,22.6,6.53,11.16,15.48,21.77,45.11,Upper middle income,East Asia and the Pacific,951927444,28.27,37.53,Chinese yuan,IBRD,2020,Medium Inequality
China,1978,21.2,2.05,9.12,22.6,6.53,11.16,15.48,21.77,45.11,Upper middle income,East Asia and the Pacific,966039822,28.27,37.53,Chinese yuan,IBRD,2020,Medium Inequality
China,1979,23.7,2.05,9.12,22.6,6.53,11.16,15.48,21.77,45.11,Upper middle income,East Asia and the Pacific,979880619,28.27,37.53,Chinese yuan,IBRD,2020,Medium Inequality
China,1980,23.4,2.05,9.12,22.6,6.53,11.16,15.48,21.77,45.11,Upper middle income,East Asia and the Pacific,993877310,28.27,37.53,Chinese yuan,IBRD,2020,Medium Inequality
China,1982,23.2,2.05,9.12,22.29,6.53,11.16,15.48,21.77,45.11,Upper middle income,East Asia and the Pacific,1022253396,28.27,37.53,Chinese yuan,IBRD,2020,Medium Inequality
China,1983,24.6,2.05,9.12,22.29,6.53,11.16,15.48,21.77,45.11,Upper middle income,East Asia and the Pacific,1037123834,28.27,37.53,Chinese yuan,IBRD,2020,Medium Inequality
China,1986,28.8,2.05,9.12,19.4,6.53,11.16,15.48,21.77,45.11,Upper middle income,East Asia and the Pacific,1090348056,28.27,37.53,Chinese yuan,IBRD,2020,Medium Inequality
China,1989,30,2.05,9.12,21.38,6.53,11.16,15.48,21.77,45.11,Upper middle income,East Asia and the Pacific,1153565894,28.27,37.53,Chinese yuan,IBRD,2020,Medium Inequality
China,1991,33,2.05,9.12,20.73,6.53,11.16,15.48,21.77,45.11,Upper middle income,East Asia and the Pacific,1189183522,28.27,37.53,Chinese yuan,IBRD,2020,Medium Inequality
China,1992,24,2.05,9.12,20.73,6.53,11.16,15.48,21.77,45.11,Upper middle income,East Asia and the Pacific,1204003901,28.27,37.53,Chinese yuan,IBRD,2020,Medium Inequality
China,1994,33,2.05,9.12,21.67,6.53,11.16,15.48,21.77,45.11,Upper middle income,East Asia and the Pacific,1228991932,28.27,37.53,Chinese yuan,IBRD,2020,Medium Inequality
China,1997,39.78,2.05,9.12,18.88,6.53,11.16,15.48,21.77,45.11,Upper middle income,East Asia and the Pacific,1259066974,28.27,37.53,Chinese yuan,IBRD,2020,Medium Inequality
China,2000,39,2.05,9.12,17.05,6.53,11.16,15.48,21.77,45.11,Upper middle income,East Asia and the Pacific,1283198970,28.27,37.53,Chinese yuan,IBRD,2020,Medium Inequality
China,2001,32,2.05,9.12,17.05,6.53,11.16,15.48,21.77,45.11,Upper middle income,East Asia and the Pacific,1290937649,28.27,37.53,Chinese yuan,IBRD,2020,Medium Inequality
China,2003,33,2.05,9.12,13.54,6.53,11.16,15.48,21.77,45.11,Upper middle income,East Asia and the Pacific,1306343911,28.27,37.53,Chinese yuan,IBRD,2020,Medium Inequality
Cote d'Ivoire,1978,50,2.05,9.12,10.6,6.53,11.16,15.48,21.77,45.11,Lower middle income,Sub-Saharan Africa,7585914,27.39,37.53,West African CFA franc,IDA,2020,Medium Inequality
Cameroon,1983,49,2.05,9.12,8.68,6.53,11.16,15.48,21.77,45.11,Lower middle income,Sub-Saharan Africa,9445003,27.39,37.53,Central African CFA franc,Blend,2020,Medium Inequality
Dominican Republic,1976,45,2.05,9.12,14.4,6.53,11.16,15.48,21.77,45.11,Upper middle income,Latin America and the Caribbean,5280723,10.89,37.53,Dominican peso,IBRD,2020,Low Inequality
Finland,1986,20.9,2.05,9.12,25.79,6.53,11.16,15.48,21.77,45.11,High income,Europe and Central Asia,4930341,13.35,37.53,Euro,IDA,2020,Low Inequality
Finland,2002,26,2.05,9.12,25,6.53,11.16,15.48,21.77,45.11,High income,Europe and Central Asia,5213368,13.35,37.53,Euro,IDA,2020,Low Inequality
Indonesia,1964,33.3,2.05,9.12,22.4,6.53,11.16,15.48,21.77,45.11,Lower middle income,East Asia and the Pacific,97638029,13.94,37.53,Indonesian rupiah,IBRD,2020,Low Inequality
Indonesia,1967,32.7,2.05,9.12,22.4,6.53,11.16,15.48,21.77,45.11,Lower middle income,East Asia and the Pacific,105907403,13.94,37.53,Indonesian rupiah,IBRD,2020,Low Inequality
Indonesia,1970,30.7,2.05,9.12,22.4,6.53,11.16,15.48,21.77,45.11,Lower middle income,East Asia and the Pacific,114834780,13.94,37.53,Indonesian rupiah,IBRD,2020,Low Inequality
